playerid,namefirst,namelast,sackposition,sacktype,sackyards,sackend
20050631,Dennis,Haley,LB,1,-5,in bounds
20020139,Justin,Bannan,DT,1,-7,in bounds
20050053,Dan,Cody,LB,1,-6,in bounds
19990075,Gary,Stills,LB,1,-3,in bounds
20060146,Dawan,Landry,S,1,-8,in bounds
20040153,Roderick,Green,LB,1,-4,in bounds
19960099,Phillip,Daniels,DL,1,-5,in bounds
19980157,Chris,Draft,LB,1,-8,in bounds
20050011,DeMarcus,Ware,LB,1,-9,in bounds
20000042,Cornelius,Griffin,DT,1,-9,in bounds
20000059,Marcus,Washington,LB,1,-8,in bounds
20010007,Andre,Carter,DE,1,-2,in bounds
19960099,Phillip,Daniels,DL,1,-3,in bounds
20010020,Adam,Archuleta,S,1,-5,in bounds
20010505,Demetric,Evans,DL,1,-5,in bounds
20010505,Demetric,Evans,DL,1,0,in bounds
20010007,Andre,Carter,DE,1,-7,in bounds
20050432,Adrian,Awasom,DE,1,-3,in bounds
19990120,Kenny,Wright,CB,1,-8,in bounds
20010020,Adam,Archuleta,S,1,-5,in bounds
20020022,Bryan,Thomas,DE,1,-10,in bounds
20050123,Kerry,Rhodes,S,0.5,-7,in bounds
20010474,Juqua,Parker,DL,1,-8,in bounds
19960061,Brian,Dawkins,FS,1,-9,in bounds
20060196,Kedric,Golston,DT,0.5,-1,in bounds
20010007,Andre,Carter,DE,1,-9,in bounds
19960099,Phillip,Daniels,DL,1,0,in bounds
20020038,Raonall,Smith,LB,0.5,-10,in bounds
19980012,Keith,Brooking,LB,0.5,-4,in bounds
19970401,Al,Wallace,DE,0.5,-4,in bounds
20060018,Bobby,Carpenter,LB,0.5,-2,in bounds
20060124,Barry,Cofield,DT,0.5,-8,in bounds
19990038,Mike,Rucker,DE,0.5,-9,in bounds
20000186,Adalius,Thomas,LB,0.5,-9,in bounds
20050574,Simon,Fraser,DL,0.5,-7,in bounds
19990173,Kelly,Gregg,DT,0.5,-9,in bounds
20060032,Mathias,Kiwanuka,DE,0.5,-9,in bounds
20060014,Brodrick,Bunkley,DT,0.5,-8,in bounds
20020542,Bart,Scott,LB,0.5,-11,in bounds
20040117,Robert,Geathers,DE,0.5,-7,in bounds
20040074,Tim,Anderson,DT,0.5,-11,in bounds
20010046,Aaron,Schobel,DE,0.5,-9,in bounds
20030048,Chris,Kelsay,DE,0.5,-9,in bounds
20040088,Darrion,Scott,DE,0.5,-6,in bounds
20060088,James,Anderson,LB,0.5,-8,in bounds
19990038,Mike,Rucker,DE,0.5,-8,in bounds
20020242,Brett,Keisel,DE,0.5,-5,in bounds
20010012,Damione,Lewis,DT,0.5,-10,in bounds
19980157,Chris,Draft,LB,0.5,-8,in bounds
20060159,Mark,Anderson,DE,0.5,-6,in bounds
20060159,Mark,Anderson,DE,0.5,-8,in bounds
20020427,Brandon,Moore,LB,0.5,-6,in bounds
20060123,Domata,Peko,DT,0.5,-8,in bounds
20010004,Justin,Smith,DE,0.5,-5,in bounds
20050807,Rashad,Jeanty,LB,0.5,-7,in bounds
19970028,Trevor,Pryce,DE,0.5,-9,in bounds
19990173,Kelly,Gregg,DT,0.5,-6,in bounds
20010004,Justin,Smith,DE,0.5,-8,in bounds
19960425,Hollis,Thomas,DT,0.5,-10,in bounds
20060092,Jason,Hatcher,DE,0.5,-11,in bounds
19980008,Greg,Ellis,LB,0.5,-6,in bounds
20020011,Dwight,Freeney,DE,0.5,-5,in bounds
20010157,Patrick,Chukwurah,LB,0.5,-2,in bounds
20060126,Elvis,Dumervil,DE,0.5,-7,in bounds
20000517,James,Hall,DE,0.5,-9,in bounds
20030066,Cory,Redding,DE,0.5,-8,in bounds
20060009,Ernie,Sims,LB,0.5,-4,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,0.5,-8,in bounds
19960086,Tedy,Bruschi,LB,0.5,-10,in bounds
20030013,Ty,Warren,DL,0.5,-6,in bounds
20000012,Shaun,Ellis,DE,0.5,-8,in bounds
20050180,Mike,Montgomery,DE,0.5,-5,in bounds
20060253,Dave,Tollefson,DE,0.5,-5,in bounds
19970114,Seth,Payne,DT,0.5,-1,in bounds
20010412,Troy,Evans,LB,0.5,-6,in bounds
20030618,Shantee,Orr,LB,0.5,-5,in bounds
20060001,Mario,Williams,DE,0.5,-7,in bounds
19990418,Lemar,Marshall,LB,0.5,-8,in bounds
20020238,Raheem,Brock,DE,0.5,-10,in bounds
20030138,Robert,Mathis,DE,0.5,-1,in bounds
20040103,Bo,Schobel,DE,0.5,-4,in bounds
19990015,Anthony,McFarland,DT,0.5,-1,in bounds
20040249,Bobby,McCray,DE,0.5,-6,in bounds
20040249,Bobby,McCray,DE,0.5,0,in bounds
20050623,Antoine,Cash,S,0.5,-16,in bounds
20040071,Randy,Starks,DT,0.5,-6,in bounds
20060116,Stephen,Tulloch,LB,0.5,-2,in bounds
20000241,Rob,Meier,DT,0.5,-9,in bounds
19970028,Trevor,Pryce,DE,0.5,-6,in bounds
20040126,Jared,Allen,DE,0.5,-7,in bounds
20030047,Kawika,Mitchell,LB,0.5,-5,in bounds
20050512,Derreck,Robinson,DE,0.5,-5,in bounds
20060020,Tamba,Hali,DE,0.5,-9,in bounds
19990414,Donnie,Spragan,LB,0.5,-6,in bounds
19990158,David,Bowens,DE,0.5,-10,in bounds
19990414,Donnie,Spragan,LB,0.5,0,in bounds
19990158,David,Bowens,DE,0.5,-9,in bounds
20050046,Matt,Roth,DE,0.5,-11,in bounds
19990146,Eric,Barton,LB,0.5,-8,in bounds
19990119,Keith,Newman,LB,0.5,-2,in bounds
20060532,Jayme,Mitchell,DE,0.5,-10,in bounds
20020156,Aaron,Kampman,DE,0.5,-9,in bounds
20030700,Cullen,Jenkins,DT/DE,0.5,-10,in bounds
20030029,Nick,Barnett,LB,0.5,-10,in bounds
20030239,Tully,Banta-Cain,LB,0.5,-9,in bounds
20020126,Jarvis,Green,DL,0.5,-2,in bounds
20060127,Ray,Edwards,DE,0.5,-8,in bounds
19970091,Mike,Vrabel,LB,0.5,-7,in bounds
20020022,Bryan,Thomas,DE,0.5,-12,in bounds
20010044,Kris,Jenkins,DT,0.5,-1,in bounds
20040117,Robert,Geathers,DE,0.5,-3,in bounds
20040018,Will,Smith,DE,0.5,-7,in bounds
20010474,Juqua,Parker,DL,0.5,-7,in bounds
20040047,Tank,Johnson,DT,0.5,0,in bounds
20030137,Terrence,Holt,S,0.5,-6,in bounds
20000012,Shaun,Ellis,DE,0.5,-9,in bounds
20020126,Jarvis,Green,DL,0.5,-6,in bounds
20010006,Richard,Seymour,DL,0.5,-10,in bounds
20010063,Derrick,Burgess,DE,0.5,-7,in bounds
19990109,Aaron,Smith,DE,0.5,-2,in bounds
20050028,Luis,Castillo,DE,0.5,-3,in bounds
20040098,Shaun,Phillips,LB,0.5,-7,in bounds
20050247,Keyonta,Marshall,DT,0.5,-7,in bounds
20060005,A.J.,Hawk,LB,0.5,-16,in bounds
20040249,Bobby,McCray,DE,0.5,-6,in bounds
20040249,Bobby,McCray,DE,0.5,-10,in bounds
20050146,Trent,Cole,LB,0.5,-11,in bounds
19990016,Jevon,Kearse,DE,0.5,-7,in bounds
20050102,Sean,Considine,S,0.5,-8,in bounds
20050146,Trent,Cole,LB,0.5,-4,in bounds
20030010,Terrell,Suggs,LB,0.5,-1,in bounds
19990173,Kelly,Gregg,DT,0.5,-5,in bounds
20060088,James,Anderson,LB,0.5,-14,in bounds
20010003,Gerard,Warren,DT,0.5,-8,in bounds
20060532,Jayme,Mitchell,DE,0.5,-6,in bounds
20060013,Kamerion,Wimbley,LB,0.5,-10,in bounds
20010063,Derrick,Burgess,DE,0.5,-2,in bounds
20040204,Ryon,Bingham,DT,0.5,-5,in bounds
20050512,Derreck,Robinson,DE,0.5,-8,in bounds
20050012,Shawne,Merriman,LB,0.5,-8,in bounds
20050028,Luis,Castillo,DE,0.5,-3,in bounds
20020023,Napoleon,Harris,LB,0.5,-10,in bounds
19980483,Chuck,Darby,DT,0.5,-10,in bounds
20050012,Shawne,Merriman,LB,0.5,-6,in bounds
19960098,Donnie,Edwards,LB,0.5,-5,in bounds
19940007,Bryant,Young,DE,0.5,-2,in bounds
20020156,Aaron,Kampman,DE,0.5,-7,in bounds
20030057,Anthony,Adams,DT,0.5,-10,in bounds
19940007,Bryant,Young,DE,0.5,-3,in bounds
20040104,Isaac,Sopoaga,DT,0.5,-9,in bounds
19990089,Chike,Okeafor,DE,0.5,-4,in bounds
19960166,La'Roi,Glover,DT,0.5,-13,in bounds
20020146,Rocky,Bernard,DT,0.5,-11,in bounds
19940007,Bryant,Young,DE,0.5,-9,in bounds
20020468,Ryan,Nece,LB,0.5,-7,in bounds
19990158,David,Bowens,DE,0.5,-6,in bounds
20000030,Keith,Bulluck,LB,0.5,-2,in bounds
20040057,Antwan,Odom,DE,0.5,-6,in bounds
20010034,Kyle,Vanden Bosch,DE,0.5,-12,in bounds
20060080,Clint,Ingram,LB,0.5,-20,in bounds
20040133,Dave,Ball,DE,0.5,-7,in bounds
20060153,Anthony,Montgomery,DT,0.5,-1,in bounds
20040135,Antonio,Smith,DE,1,-7,in bounds
20030018,Calvin,Pace,OLB,1,-5,in bounds
20020002,Julius,Peppers,DE,0.5,-5,in bounds
20020002,Julius,Peppers,DE,1,-16,in bounds
20040135,Antonio,Smith,DE,1,-7,in bounds
20040064,Darnell,Dockett,DT,1,-6,in bounds
20050095,Darryl,Blackstock,OLB,1,-9,in bounds
19990070,Jared,DeVries,DE,1,-5,in bounds
20030018,Calvin,Pace,OLB,1,-11,in bounds
20070061,Gerald,Alexander,DB,1,-10,in bounds
19970086,Bertrand,Berry,DE,0.5,-7,in bounds
20030018,Calvin,Pace,OLB,1,-5,in bounds
20050095,Darryl,Blackstock,OLB,1,-8,in bounds
20010184,Chris,Cooper,DE,1,-4,in bounds
20050592,Thomas,Johnson,DT,1,-9,in bounds
20040064,Darnell,Dockett,DT,1,-12,in bounds
20040135,Antonio,Smith,DE,1,-10,in bounds
19990109,Aaron,Smith,DE,0.5,-4,in bounds
20040064,Darnell,Dockett,DT,0.5,-9,in bounds
20000137,Clark,Haggans,LB,1,-6,in bounds
20040064,Darnell,Dockett,DT,1,-8,in bounds
20050028,Luis,Castillo,DE,1,-8,in bounds
20070673,David,Holloway,LB,1,-5,in bounds
20040135,Antonio,Smith,DE,1,-3,in bounds
20010234,Joe,Tafoya,DE,1,-7,in bounds
20030070,Gerald,Hayes,LB,1,-5,in bounds
20040153,Roderick,Green,LB,1,-11,in bounds
20020058,Michael,Lewis,S,1,-9,in bounds
20070011,Patrick,Willis,LB,0.5,-7,in bounds
20040033,Karlos,Dansby,OLB,1,-7,in bounds
20050137,Ronald,Fields,DT,1,-3,in bounds
20010234,Joe,Tafoya,DE,1,-2,in bounds
20040064,Darnell,Dockett,DT,1,-11,in bounds
20040135,Antonio,Smith,DE,1,-8,in bounds
20020220,Josh,Mallard,DE,1,-2,in bounds
20060400,Paul,Carrington,DE,1,-3,in bounds
20060403,T.J.,Jackson,DT,1,-9,in bounds
20050212,Ryan,Riddle,LB,1,-9,in bounds
20020578,Marcus,Wilkins,LB,1,-8,in bounds
20050212,Ryan,Riddle,LB,1,-2,in bounds
20060408,Travis,Williams,LB,1,-14,in bounds
20000013,John,Abraham,DE,1,-8,in bounds
20010044,Kris,Jenkins,DT,1,-10,in bounds
20000013,John,Abraham,DE,1,-9,in bounds
20030084,Chris,Crocker,S,1,-10,in bounds
19990052,John,Thornton,DT,1,-2,in bounds
20070008,Jamaal,Anderson,DE,1,-7,in bounds
19990052,John,Thornton,DT,1,-9,in bounds
20060123,Domata,Peko,DT,1,-4,in bounds
20070008,Jamaal,Anderson,DE,1,-2,in bounds
20050128,Chauncey,Davis,DE,1,-2,in bounds
20050421,Andre,Frazier,LB,1,-8,in bounds
20060443,John,Busing,S,1,-6,in bounds
20070185,Trey,Lewis,DT,1,-1,in bounds
20070010,Amobi,Okoye,DT,1,-4,in bounds
20060033,DeMeco,Ryans,LB,1,-5,in bounds
20000013,John,Abraham,DE,1,-6,in bounds
20050160,Michael,Boley,LB,1,-9,in bounds
19960003,Simeon,Rice,DE,1,-8,in bounds
20050160,Michael,Boley,LB,1,-9,in bounds
20050160,Michael,Boley,LB,1,-2,in bounds
20020238,Raheem,Brock,DT,1,-9,in bounds
19980012,Keith,Brooking,LB,1,-5,in bounds
19960425,Hollis,Thomas,DT,1,-3,in bounds
20040018,Will,Smith,DE,1,0,in bounds
20000067,Mark,Simoneau,LB,1,-9,in bounds
20000055,Fred,Robbins,DT,1,-4,in bounds
20000013,John,Abraham,DE,1,0,in bounds
20070020,Aaron,Ross,CB,0.5,-6,in bounds
20010483,Antonio,Pierce,LB,1,-10,in bounds
20050074,Justin,Tuck,DE,1,-8,in bounds
20000013,John,Abraham,DE,1,-5,in bounds
20010563,Brian,Russell,FS,1,-9,in bounds
20000013,John,Abraham,DE,1,-6,in bounds
20070109,Stephen,Nicholas,LB,1,0,in bounds
20010183,Ellis,Wyms,DT,1,-2,in bounds
20050059,Jonathan,Babineaux,DT,1,-8,in bounds
20070011,Patrick,Willis,LB,0.5,-7,in bounds
20000013,John,Abraham,DE,1,-6,in bounds
19980012,Keith,Brooking,LB,1,-8,in bounds
20000013,John,Abraham,DE,1,-5,in bounds
20020229,Stylez G.,White,DL,1,0,in bounds
20000025,Chris,Hovan,DT,1,-6,in bounds
20020229,Stylez G.,White,DL,1,-6,in bounds
20070004,Gaines,Adams,DE,1,-10,in bounds
20070004,Gaines,Adams,DE,1,-7,in bounds
20040033,Karlos,Dansby,OLB,1,-7,in bounds
19990506,Corey,Ivy,CB,1,-8,in bounds
20040064,Darnell,Dockett,DT,1,-15,in bounds
20040135,Antonio,Smith,DE,0.5,0,in bounds
20040033,Karlos,Dansby,OLB,1,-7,in bounds
19960026,Ray,Lewis,LB,1,-7,in bounds
20010004,Justin,Smith,DE,1,0,in bounds
19970028,Trevor,Pryce,DT,1,-6,in bounds
20060013,Kamerion,Wimbley,LB,1,-8,in bounds
19940004,Willie,McGinest,LB,1,0,in bounds
19960200,Orpheus,Roye,DL,0.5,-2,in bounds
20000197,Robaire,Smith,DL,1,-14,in bounds
20040420,Mike,Adams,DB,1,-7,in bounds
20000197,Robaire,Smith,DL,1,-8,in bounds
20030010,Terrell,Suggs,LB,1,-5,in bounds
20030117,Dan,Klecko,DT,1,-9,in bounds
20060669,Jeff,Charleston,DE,1,0,in bounds
20070098,Quinn,Pitcock,DT,1,-2,in bounds
20070098,Quinn,Pitcock,DT,0.5,-9,in bounds
19990506,Corey,Ivy,CB,1,-6,in bounds
20060012,Haloti,Ngata,DT,1,-6,in bounds
20070134,Antwan,Barnes,LB,1,-9,in bounds
20030109,Jarret,Johnson,DE,1,-5,in bounds
20000055,Fred,Robbins,DT,1,-7,in bounds
20070546,Edgar,Jones,LB,1,-7,in bounds
20040771,Jamaine,Winborne,DB,1,-8,in bounds
20030182,Gerome,Sapp,S,1,-7,in bounds
20070546,Edgar,Jones,LB,0.5,-8,in bounds
20050704,Tyson,Smith,LB,1,-7,in bounds
20070631,Marquies,Gunn,DE,1,-18,in bounds
19970028,Trevor,Pryce,DT,1,-2,in bounds
19990506,Corey,Ivy,CB,1,-7,in bounds
20060146,Dawan,Landry,S,1,-9,in bounds
20030182,Gerome,Sapp,S,1,-7,in bounds
20070134,Antwan,Barnes,LB,1,-10,in bounds
20060737,Ronnie,Prude,CB,1,-10,in bounds
20070207,Prescott,Burgess,LB,1,-6,in bounds
20030182,Gerome,Sapp,S,1,-16,in bounds
20070711,Akeem,Jordan,LB,1,-3,in bounds
20050184,Bill,Swancutt,DE,1,-6,in bounds
19970423,Travis,Kirschke,DE,1,-3,in bounds
20070046,LaMarr,Woodley,LB,1,-14,in bounds
20000517,James,Hall,DE,1,-2,in bounds
19990173,Kelly,Gregg,DT,1,-2,in bounds
20060012,Haloti,Ngata,DT,1,-2,in bounds
19980065,Leonard,Little,DE,1,-11,in bounds
20030010,Terrell,Suggs,LB,1,-7,in bounds
20020139,Justin,Bannan,DT,1,0,in bounds
20070203,Daren,Stone,S,1,-10,in bounds
20060037,Jimmy,Williams,S,1,-4,in bounds
20040091,Tony,Hargrove,DE,1,-1,in bounds
20060408,Travis,Williams,LB,1,-7,in bounds
20030010,Terrell,Suggs,LB,1,-6,in bounds
20040051,Dwan,Edwards,DT,1,-8,in bounds
20040091,Tony,Hargrove,DL,0.5,-10,in bounds
20050011,DeMarcus,Ware,LB,0.5,-9,in bounds
20060092,Jason,Hatcher,DE,1,-10,in bounds
20050011,DeMarcus,Ware,LB,1,-9,in bounds
20040017,D.J.,Williams,LB,1,-14,in bounds
19930082,John,Lynch,S,1,-11,in bounds
20060026,John,McCargo,DT,1,-5,in bounds
20020061,Ryan,Denney,DE,1,-7,in bounds
20020042,Larry,Tripplett,DT,0.5,-3,in bounds
20040091,Tony,Hargrove,DE,1,0,in bounds
20010046,Aaron,Schobel,DE,1,-7,in bounds
20000186,Adalius,Thomas,LB,1,-9,in bounds
19970091,Mike,Vrabel,LB,1,0,in bounds
20000186,Adalius,Thomas,LB,1,-6,in bounds
20030013,Ty,Warren,DL,0.5,-7,in bounds
20030047,Kawika,Mitchell,LB,1,-11,in bounds
20030056,Osi,Umenyiora,DE,1,-10,in bounds
20010046,Aaron,Schobel,DE,1,-10,in bounds
20030047,Kawika,Mitchell,LB,1,-13,in bounds
20030053,Victor,Hobson,LB,1,-9,in bounds
20000012,Shaun,Ellis,DE,1,-7,in bounds
20030048,Chris,Kelsay,DE,1,-4,in bounds
20060102,Calvin,Lowry,S,1,-5,in bounds
20070420,Jermaine,McElveen,DE,0.5,-8,in bounds
20000098,Na'il,Diggs,LB,1,-7,in bounds
19990038,Mike,Rucker,DE,1,-5,in bounds
19990153,Roderick,Coleman,DT,1,-8,in bounds
19990153,Roderick,Coleman,DT,1,0,in bounds
20050011,DeMarcus,Ware,LB,0.5,-7,in bounds
19980008,Greg,Ellis,LB,1,-7,in bounds
20050011,DeMarcus,Ware,LB,1,-4,in bounds
20050132,Chris,Canty,DE,0.5,-8,in bounds
20040047,Tank,Johnson,NT,1,-9,in bounds
20070010,Amobi,Okoye,DT,1,-8,in bounds
20070010,Amobi,Okoye,DT,1,-15,in bounds
20040118,Anthony,Maddox,DT,1,-6,in bounds
19970091,Mike,Vrabel,LB,1,-7,in bounds
20070180,Justin,Rogers,LB,1,-14,in bounds
20020446,Antwan,Lake,DT,1,-9,in bounds
20010044,Kris,Jenkins,DT,1,-10,in bounds
20000137,Clark,Haggans,LB,1,0,in bounds
20040233,Christian,Morton,CB,1,-2,in bounds
20060503,Steve,Williams,DT,1,-9,in bounds
20000098,Na'il,Diggs,LB,1,-11,in bounds
20010044,Kris,Jenkins,DT,1,-8,in bounds
20050014,Thomas,Davis,LB,1,-17,in bounds
20030239,Tully,Banta-Cain,LB,1,-5,in bounds
20050014,Thomas,Davis,LB,1,-4,in bounds
20010044,Kris,Jenkins,DT,0.5,-5,in bounds
19990038,Mike,Rucker,DE,1,-9,in bounds
19990038,Mike,Rucker,DE,1,-2,in bounds
20040104,Isaac,Sopoaga,DT,1,-7,in bounds
20010012,Damione,Lewis,DT,1,-4,in bounds
20020181,Marquand,Manuel,S,1,-11,in bounds
20050189,Jovan,Haye,DT,1,-5,in bounds
20010157,Patrick,Chukwurah,DE,1,-7,in bounds
20070141,Greg,Peterson,DT,1,-6,in bounds
20030052,Chaun,Thompson,LB,1,-5,in bounds
20060720,Jereme,Perry,DB,1,-12,in bounds
20070557,Chris,Frome,DE,1,-3,in bounds
20060181,Babatunde,Oshinowo,DL,1,-2,in bounds
20060159,Mark,Anderson,DE,1,-11,in bounds
20050011,DeMarcus,Ware,LB,1,-7,in bounds
20000009,Brian,Urlacher,LB,1,-8,in bounds
20050011,DeMarcus,Ware,LB,1,-14,in bounds
20000009,Brian,Urlacher,LB,1,-10,in bounds
20070026,Anthony,Spencer,LB,1,-10,in bounds
20000479,Adewale,Ogunleye,DE,1,-4,in bounds
19990041,Dre',Bly,CB,1,-11,in bounds
20030079,Kenny,Peterson,DE,1,-8,in bounds
20070056,Tim,Crowder,DE,1,-3,in bounds
20000479,Adewale,Ogunleye,DE,1,-6,in bounds
20010061,Shaun,Rogers,DT,1,-7,in bounds
20020104,Alex,Brown,DE,0.5,-7,in bounds
20000479,Adewale,Ogunleye,DE,1,-6,in bounds
20030068,Lance,Briggs,LB,1,-4,in bounds
20040014,Tommie,Harris,DT,1,-5,in bounds
20030064,Dewayne,White,DE,1,-9,in bounds
20020104,Alex,Brown,DE,1,-4,in bounds
20050015,Derrick,Johnson,LB,1,-11,in bounds
20050015,Derrick,Johnson,LB,1,-7,in bounds
20030068,Lance,Briggs,LB,1,-3,in bounds
20020023,Napoleon,Harris,LB,1,-10,in bounds
20000009,Brian,Urlacher,LB,1,-5,in bounds
20040014,Tommie,Harris,DT,1,-8,in bounds
20040014,Tommie,Harris,DT,1,-3,in bounds
20020104,Alex,Brown,DE,1,-3,in bounds
20020071,Ben,Leber,LB,1,-6,in bounds
20030082,Ricky,Manning,CB,1,-3,in bounds
20020104,Alex,Brown,DE,1,-2,in bounds
20060043,Roman,Harper,S,1,-15,in bounds
20060043,Roman,Harper,S,1,-5,in bounds
20040014,Tommie,Harris,DT,1,-7,in bounds
20000055,Fred,Robbins,DT,1,-2,in bounds
19970044,Sam,Madison,CB,1,-13,in bounds
20050074,Justin,Tuck,DE,1,-3,in bounds
19930040,Michael,Strahan,DE,1,-11,in bounds
20030056,Osi,Umenyiora,DE,1,-14,in bounds
20030057,Anthony,Adams,DT,0.5,-8,in bounds
20050074,Justin,Tuck,DE,0.5,-9,in bounds
20000479,Adewale,Ogunleye,DE,1,-1,in bounds
19990100,Hannibal,Navies,LB,1,-7,in bounds
20070062,Dan,Bazuin,DE,1,-6,in bounds
20030539,Sam,Rayburn,DE,1,-9,in bounds
20040117,Robert,Geathers,DE,1,-5,in bounds
20040056,Madieu,Williams,S,1,-1,in bounds
20050095,Darryl,Blackstock,OLB,1,-5,in bounds
19970459,Bryan,Robinson,DE,0.5,-8,in bounds
20060772,Ahmad,Brooks,LB,1,-7,in bounds
20030109,Jarret,Johnson,DE,1,-13,in bounds
20040117,Robert,Geathers,DE,1,-8,in bounds
19970459,Bryan,Robinson,DE,1,-7,in bounds
20060772,Ahmad,Brooks,LB,1,-6,in bounds
20060669,Jeff,Charleston,DE,1,-5,in bounds
20070242,Keyunta,Dawson,DE,1,-2,in bounds
20030117,Dan,Klecko,DT,1,-9,in bounds
20070459,Xzavie,Jackson,DE,0.5,-10,in bounds
20000186,Adalius,Thomas,LB,0.5,-8,in bounds
20020025,Charles,Grant,DE,1,-16,in bounds
20040056,Madieu,Williams,S,1,-6,in bounds
20060442,Eric,Henderson,LB,1,-18,in bounds
19970459,Bryan,Robinson,DE,1,-14,in bounds
20060772,Ahmad,Brooks,LB,1,-8,in bounds
20050522,Herana-Daze,Jones,S,1,-7,in bounds
20020022,Bryan,Thomas,LB,1,-8,in bounds
20070253,Chinedum,Ndukwe,S,1,-8,in bounds
19990052,John,Thornton,DT,1,-6,in bounds
20060123,Domata,Peko,DT,1,0,in bounds
20050186,Eric,Moore,DE,1,-11,in bounds
20010034,Kyle,Vanden Bosch,DE,1,-5,in bounds
20000177,Dhani,Jones,LB,1,-2,in bounds
20010046,Aaron,Schobel,DE,1,-7,in bounds
20000197,Robaire,Smith,DL,1,-7,in bounds
19990070,Jared,DeVries,DE,1,-13,in bounds
20050037,Shaun,Cody,DT,1,0,in bounds
20070213,Chase,Pittman,DE,0.5,-5,in bounds
20060001,Mario,Williams,DE,1,-4,in bounds
20030682,Shaun,Smith,DL,1,-7,in bounds
20030067,Antwan,Peek,LB,1,-12,in bounds
20030067,Antwan,Peek,LB,1,-10,in bounds
20020023,Napoleon,Harris,LB,1,-2,in bounds
20060110,Leon,Williams,LB,1,0,in bounds
20050778,Patrice,Majondo-Mwamba,DT,1,-1,in bounds
20070200,Melila,Purcell,DE,1,-7,in bounds
20050498,Kris,Griffin,LB,1,-5,in bounds
20060013,Kamerion,Wimbley,LB,1,-6,in bounds
19970073,Jason,Taylor,DE,1,-1,in bounds
20030067,Antwan,Peek,LB,1,-4,in bounds
19990109,Aaron,Smith,DE,1,-5,in bounds
19970008,James,Farrior,LB,1,-8,in bounds
20000137,Clark,Haggans,LB,1,-3,in bounds
20020452,James,Harrison,LB,0.5,-5,in bounds
20030125,Ivan,Taylor,CB,1,-10,in bounds
20020525,Ryan,Clark,S,1,-12,in bounds
20030067,Antwan,Peek,LB,0.5,-2,in bounds
20060034,D'Qwell,Jackson,LB,1,-7,in bounds
20070011,Patrick,Willis,LB,1,-2,in bounds
19940004,Willie,McGinest,LB,1,-5,in bounds
19940004,Willie,McGinest,LB,1,-7,in bounds
20060110,Leon,Williams,LB,1,-7,in bounds
20060110,Leon,Williams,LB,1,-5,in bounds
20070017,Jarvis,Moss,DE,1,0,in bounds
19970229,Jason,Ferguson,DT,1,-2,in bounds
19980008,Greg,Ellis,LB,1,-8,in bounds
19980008,Greg,Ellis,LB,1,-7,in bounds
20050011,DeMarcus,Ware,LB,1,-9,in bounds
20060669,Jeff,Charleston,DE,1,-6,in bounds
20040543,Junior,Glymph,LB,1,-6,in bounds
20070588,Ed,Johnson,DT,1,-8,in bounds
20030009,Kevin,Williams,DT,1,-10,in bounds
20040020,Kenechi,Udeze,DE,1,-7,in bounds
20060127,Ray,Edwards,DE,0.5,-7,in bounds
20030103,Bradie,James,LB,1,0,in bounds
19980008,Greg,Ellis,LB,1,-2,in bounds
19980008,Greg,Ellis,LB,1,-5,in bounds
19940145,Rodney,Harrison,S,1,-11,in bounds
20050011,DeMarcus,Ware,LB,1,-5,in bounds
19980008,Greg,Ellis,LB,1,-8,in bounds
20040205,Nathan,Jones,CB,1,-2,in bounds
20030013,Ty,Warren,DL,1,-2,in bounds
20050224,Jay,Ratliff,DE,1,-5,in bounds
20050074,Justin,Tuck,DE,1,-9,in bounds
20050132,Chris,Canty,DE,1,-10,in bounds
20050011,DeMarcus,Ware,LB,1,-9,in bounds
20040097,Reggie,Torbor,LB,1,-5,in bounds
20030047,Kawika,Mitchell,LB,1,-14,in bounds
20040047,Tank,Johnson,NT,1,-4,in bounds
20050132,Chris,Canty,DE,1,-9,in bounds
19980008,Greg,Ellis,LB,1,-5,in bounds
20050191,C.J.,Mosley,DT,1,-3,in bounds
19990146,Eric,Barton,LB,1,-7,in bounds
19980008,Greg,Ellis,LB,1,-8,in bounds
20030004,Dewayne,Robertson,DT,1,-15,in bounds
20030103,Bradie,James,LB,1,-7,in bounds
20050224,Jay,Ratliff,DE,1,-5,in bounds
20070026,Anthony,Spencer,LB,1,-6,in bounds
20050011,DeMarcus,Ware,LB,1,-9,in bounds
20050146,Trent,Cole,LB/DE,1,-11,in bounds
20050031,Mike,Patterson,DT,1,-3,in bounds
20060014,Brodrick,Bunkley,DT,1,-8,in bounds
20050011,DeMarcus,Ware,LB,1,-8,in bounds
19980033,Corey,Chavous,S,1,-8,in bounds
19980008,Greg,Ellis,LB,1,-7,in bounds
20050020,Marcus,Spears,DE,0.5,-3,in bounds
20050011,DeMarcus,Ware,LB,1,-6,in bounds
19960099,Phillip,Daniels,DE,1,-6,in bounds
20010184,Chris,Cooper,DE,1,-5,in bounds
20050095,Darryl,Blackstock,OLB,1,-1,in bounds
20040161,Amon,Gordon,DT,1,0,in bounds
19940008,Sam,Adams,DT,1,-2,in bounds
20060126,Elvis,Dumervil,DE,1,-4,in bounds
20040161,Amon,Gordon,DT,1,-5,in bounds
20000197,Robaire,Smith,DL,1,-2,in bounds
20030052,Chaun,Thompson,LB,1,-7,in bounds
20050139,David,McMillan,LB,1,-12,in bounds
